unique_id,ElementID,Dimension FE,Type Level 1,Type Level 1 E,Type Level 1 F,Type Level 2,Type Level 2 E,Type Level 2 F,Type Level 3,Type Level 4,Example,Definition,Industry,Bildungsweg 1,Bildungsweg 2,Bildungsweg 3,Bildungsweg 4,Bildungsweg 5,Bildungsweg 6,Bildungsweg 7,Bildungsweg 8,Bildungsweg 9,Bildungsweg 10,Frontend,Source,Connection SwissICT Model,Internal Reference,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
110,5.5,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,,"Die Kompetenz, IT-Dienstleistungen zu gestalten sowie deren Entwicklung und Betrieb vorzubereiten und zu unterstützen, um die Realisierung kunden- und marktgerechter IT-Dienstleistungen zu ermöglichen.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,Neue Services entwickeln und Einführung planen,"Einen neuen Service aus Kundenanforderungen ableiten, Produkte und Ressourcen evaluieren, den verlangten Service entwickeln und die Einführung planen.",ICT,ICT-System- und Netzwerktechniker/in EFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,Umfeld für Dienstleistung untersuchen,"Mikro- und Makroumfeld, Stakeholder und Ziele von Dienstleistungen definieren und bewerten. Dazu werden oftmals klassische Forschungsmethoden herangezogen.",ICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,Chancen und Risiken von Dienstleistungen identifizieren,"Probleme und Möglichkeiten feststellen, die mit Dienstleistungen verbunden sind / sein können. Zu den etabliertesten Ansätzen in dieser Phase gehören die Entwicklung von Personas, eine alternative Sichtweise auf Zielgruppen, sowie Customer Journey Maps, die Darstellung von Kundenerlebnissen in schrittweisen Sequenzen. Auch Stakeholder Maps werden oftmals verwendet, um das gesamte Ecosystem einer Dienstleistung zu betrachten.",ICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,Chancen und Risiken von Dienstleistungen einbeziehen,"Verschiedene Wege zur Lösung von identifizierten Problemen bzw. zur Nutzung von erkannten Chancen erarbeiten, die mit Dienstleistungen verbunden sind / sein können.",ICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,Innovative ICT-Lösungen initialisieren,Erarbeitet mögliche innovative Lösungsansätze für eine bestimmte Problemstellung einer Zielgruppe. Präsentiert diese anderen Fachpersonen in Form eines kurzen Pitch.,ICT,ICT-Applikationsentwickler/in EFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,Einen ICT-Service vereinbaren und überwachen,"Formuliert in Zusammenarbeit mit Kunden und Anwender/innen, sowie unter Berücksichtigung ihrer Erwartungen an die Unterstützung von Geschäftsprozessen, Servicelevel‐Anforderungen an einen ICT‐Service. Vereinbart mit dem Service Provider das Service Level Agreement und überwacht dessen Einhaltung.",ICT,ICT-Manager/in ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,ICT-Systemprozesse sicherstellen,Stellt die Definition und Implementierung der relevanten Prozesse für das Managen von operativen Services und die Überwachung der Leistungserbringung durch interne und externe Leistungserbringer unter Berücksichtigung der Einhaltung des Service Level Agreements (SLA) sicher.,ICT,ICT-Manager/in ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,IT-Service planen und vereinbaren,"Bildet die Bedürfnisse aus Geschäftsprozessen in einem IT-Service ab, definiert die Vorgaben an das IT-Service-Management (ITSM) und vereinbart die Service Levels mit dem Leistungsbezüger. ",ICT,ICT-Manager/in ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Service Design,Service Design,Conception des Services,,,IT-Servicebetrieb überwachen und verbessern,"Plant, koordiniert und überwacht die relevanten Prozesse im Betrieb von IT-Services kontinuierlich und entwickelt geeignete Massnahmen zur Verbesserung und Weiterentwicklung der Services.",ICT,ICT-Manager/in ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5.6,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Architekturen,Architecture,Architectures,,,,"Die Kompetenz, komplexe Strukturen von IT-Systemen und IT-Infrastrukturen zu entwerfen und zu planen, um eine effiziente Integration, Skalierbarkeit und Wartbarkeit zu gewährleisten.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
6,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Architekturen,Architecture,Architectures,,,Softwarearchitektur erarbeiten,Erarbeitelt die Software‐Architektur einer zu entwickelnden Applikation basierend auf funktionalen und nicht‐funktionalen Anforderungen.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Betriebsinformatik","Informatiker/in EFZ, Systemtechnik",Betriebsinformatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Architekturen,Architecture,Architectures,,,ICT-Enterprise-Architektur entwickeln,"Entwickelt unter Berücksichtigung der ICT-Strategie, der spezifischen Geschäftsanforderungen sowie technologischen Trends die ICT Enterprise-Architektur (EA) für seinen Leistungsbereich und steuert deren Umsetzung und Überwachung.",ICT,"Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,5.7,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,,"Die Kompetenz, Benutzerfreundlichkeit und Benutzererfahrung bei der Gestaltung von IT-Produkten oder IT-Schnittstellen zu berücksichtigen, um eine intuitive und effiziente Nutzung zu gewährleisten.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
27,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,Benutzerschnittstellen entwerfen und implementieren,Entwirft und implementiert Benutzerschnittstellen für eine Applikation. Beachtet dabei Standards und ergonomische Anforderungen.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Betriebsinformatik",Betriebsinformatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,Interaktionen benutzerzentriert gestalten,Gestaltet die Interaktion zwischen Menschen und Technik mit einem benutzerzentrierten Ansatz und gewährleistet eine optimale Nutzererfahrung (User Experience UX) mit Produkten oder Services.,ICT,"Gebäudeinformatiker/in EFZ, Gebäudeautomation","Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia","Gebäudeinformatiker/in EFZ, Planung",,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,Farbe und Typografie bestimmen und einsetzen,"Bestimmt Farbe und Typografie für Web- und Printprodukte, setzt sie auftrags- und mediengerecht ein und speichert die Daten entsprechend.",ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,Layouts anlegen,"Erstellt ein- und mehrseitige Layouts mit Text, Grafik und Bild produktionsorientiert und mediengerecht.",ICT,"Informatiker/in EFZ, Applikationsentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,Gestaltungsentwürfe entwickeln und präsentieren,Entwickelt und präsentiert Gestaltungsentwürfe für unterschiedliche Medien.,ICT,"Gebäudeinformatiker/in EFZ, Planung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,Botschaften medien- und zielgruppengerecht vermitteln,"Vermittelt medien‐ und zielgruppengerecht (Text‐)Botschaften mittels Bild, Ton, Film und Animationen, indem die Kernaussagen für das jeweilige Zielmedium übersetzt werden.",ICT,"Informatiker/in EFZ, Plattformentwicklung","Informatiker/in EFZ, Betriebsinformatik","Informatiker/in EFZ, Systemtechnik",Betriebsinformatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,"Ergonomie, Usability","Ergonomy, Usability","Ergonomie, Utilisabilité",,,Multimediainhalte den Kommunikationskanälen entsprechend aufbereiten,Bereitet Informationsmaterial für das entsprechende Zielmedium auf und publiziert dieses.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.8,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,,"Die Kompetenz, betriebswirtschaftliche Prinzipien und Konzepte in der IT-Branche anzuwenden, um Wirtschaftlichkeit, Rentabilität und effektive Ressourcennutzung zu fördern. Zu solchen Prinzipien und Konzepten gehören u.a. Ausgestaltung von Offerten & Verträgen, Beschaffung von Systemen & Services, Finanzwirtschaft & Controlling, Lizenzen, Marketing & Verkauf, Rechnungswesen, Supply-Chain-Management etc.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Aufwand von ICT-Leistungen erheben und budgetieren,"Erhebt den Aufwand für Arbeitspakete, Services und weitere ICT‐Dienstleistungen mit Hilfe zweckmässiger Methoden und erstellt im Rahmen der betrieblichen Vorgaben ein Aufwandbudget.",ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Systemtechnik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Offerten rechtskonform erstellen und überprüfen,Erstellt eine Offerte unter Berücksichtigung der relevanten Rechtsgrundlagen und Rechtsaspekte. Überprüft die Einhaltung der Vertragsinhalte und der Schutzrechte für die eigenen Dienstleistungen und Produktionen.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Leistungserbringung kalkulieren und Zahlungsprozess abwickeln,"Kalkuliert die zu erbringenden Leistungen inkl. Mehrwertsteuer für die Offertstellung aufgrund interner Vorgaben. Kontrolliert den Zahlungseingang, leitet gegebenenfalls die rechtlichen Schritte des Inkassos ein und stellt damit die Zahlung sicher.",ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Jahresabschluss analysieren und Wirtschaftlichkeitsrechnung durchführen,Analysiert die Bilanz und Erfolgsrechnung des Betriebes und beurteilt die Auswirkungen von typischen Geschäftsfällen. Führt projekt- oder produktbezogen eine einfache Wirtschaftlichkeitsrechnung durch.,ICT,ICT-Applikationsentwickler/in EFA,ICT-System- und Netzwerktechniker/in EFA,Wirtschaftsinformatiker/in EFA,Mediamatiker/in EFA,ICT Security Expert ED,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Kostenrahmen von GKM-Systemen erstellen,Erstellt den Kostenrahmen von GKM-Systemen auf der Grundlage eines Mengengerüsts. Definiert den Kostenrahmen nachvollziehbar und übersichtlich sowie phasen- und bedarfsgerecht.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Gebäudeinformatiker/in EFZ, Gebäudeautomation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Wirtschaftlichkeit von ICT-Investitionen berechnen,Unterstützt die Fachabteilungen bei der Berechnung der Wirtschaftlichkeit von ICT Vorhaben mit Hilfe von Methoden der Investitionsrechnung.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Wirtschaftlichkeit von ICT-Vorhaben berechnen und bewerten,Berechnet und bewertet die Wirtschaftlichkeit eines ICT-Vorhabens auf der Basis der geplanten Kosten und dem erwarteten Nutzen und unter Betrachtung von qualitativen und quantitativen Aspekten.,ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Evaluation von Informatikmitteln durchführen,Führt abgestimmt auf die Anforderungen an Informatikmittel/-leistungen die Evaluation von Angeboten durch und löst deren Beschaffung aus.,ICT,"Informatiker/in EFZ, Plattformentwicklung","Informatiker/in EFZ, Betriebsinformatik","Informatiker/in EFZ, Systemtechnik",Betriebsinformatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Informatiklösungen evaluieren,Führt auf der Basis eines vorgegebenen Auftrags und definierter Anforderungen die Evaluation einer Informatiklösung durch und formuliert eine Empfehlung für die Beschaffung ab.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Business Analyse durchführen,"Plant eine Business Analyse, führt diese durch und erarbeitet mit den Erkenntnissen einen Business Case als Entscheidungsgrundlage.",ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Finanzielle Planung erstellen und überwachen,"Erstellt die finanzielle Planung für seinen Bereich, überwacht deren Einhaltung und rapportiert die Ergebnisse mittels der verlangten Kennzahlen und Informationen.",ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Rechtsaspekte bei ICT-Vorhaben handhaben,"Berücksichtigt die im ICT-Umfeld relevanten Rechtsgrundlagen und -aspekte und stellt durch entsprechende Vorgaben und Massnahmen sicher, dass die rechtlichen Vorgaben eingehalten, die eigenen Leistungen sowie die Errungenschaften geschützt und die vereinbarten Leistungen erbracht und sinnvoll genutzt werden können.",ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Aufwand für ICT-Vorhaben erheben und budgetieren,"Erhebt den Aufwand für ein geplantes ICT-Vorhaben, erstellt einen Kostenplan und ein Budget und überwacht die Kosten während der Realisierung.",ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Medien für eine Marketingaktion erstellen,Erstellt nach CI/CD-Vorgabe im Team verschiedene Medienprodukte für eine Marketingaktion. Präsentiert die entwickelten Produkte auf einer Landingpage.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Marketingkonzept entwickeln und präsentieren,Entwickelt auf der Basis einer Marketingstrategie und als Ergebnis einer Marketinganalyse ein umfassendes Marketingkonzept und präsentiert dieses nachvollziehbar und überzeugend.,ICT,"Informatiker/in EFZ, Applikationsentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Betriebswirtschaft der ICT,ICT Business Management,Gestion d'entreprise des TIC,,,Analoge und digitale Marketingprodukte konzipieren,Konzipiert analoge und digitale Marketingprodukte auf Grundlage der Positionierung eines Produkts und der Corporate Identity und Positionierung eines Unternehmens. Leitet daraus Marketinginstrumente für die externe Kommunikation ab.,ICT,"Informatiker/in EFZ, Applikationsentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
